"bank_id","species","common_name"
4942,"Ameiurus natalis","Yellow Bullhead"
5803,"Ameiurus natalis","Yellow Bullhead"
4700,"Ameiurus natalis","Yellow Bullhead"
4851,"Ameiurus natalis","Yellow Bullhead"
4852,"Ameiurus natalis","Yellow Bullhead"
5912,"Ameiurus natalis","Yellow Bullhead"
5967,"Ameiurus natalis","Yellow Bullhead"
3627,"Ameiurus natalis","Yellow Bullhead"
5027,"Ameiurus natalis","Yellow Bullhead"
2605,"Ameiurus natalis","Yellow Bullhead"
3512,"Ameiurus natalis","Yellow Bullhead"
127,"Ameiurus natalis","Yellow Bullhead"
2848,"Ameiurus natalis","Yellow Bullhead"
4329,"Ameiurus natalis","Yellow Bullhead"
912,"Ameiurus natalis","Yellow Bullhead"
6429,"Ameiurus natalis","Yellow Bullhead"
4601,"Ameiurus natalis","Yellow Bullhead"
7255,"Ameiurus natalis","Yellow Bullhead"
5334,"Ameiurus natalis","Yellow Bullhead"
1093,"Ameiurus natalis","Yellow Bullhead"
2232,"Ameiurus natalis","Yellow Bullhead"
341,"Ameiurus natalis","Yellow Bullhead"
6688,"Ameiurus natalis","Yellow Bullhead"
6801,"Ameiurus natalis","Yellow Bullhead"
3213,"Ameiurus natalis","Yellow Bullhead"
7163,"Ameiurus natalis","Yellow Bullhead"
1896,"Ameiurus natalis","Yellow Bullhead"
5550,"Ameiurus natalis","Yellow Bullhead"
5060,"Ameiurus natalis","Yellow Bullhead"
918,"Ameiurus natalis","Yellow Bullhead"
262,"Ameiurus natalis","Yellow Bullhead"
5850,"Ameiurus natalis","Yellow Bullhead"
1980,"Ameiurus natalis","Yellow Bullhead"
2360,"Ameiurus natalis","Yellow Bullhead"
903,"Ameiurus natalis","Yellow Bullhead"
2751,"Ameiurus natalis","Yellow Bullhead"
2752,"Ameiurus natalis","Yellow Bullhead"
3567,"Ameiurus natalis","Yellow Bullhead"
2958,"Ameiurus natalis","Yellow Bullhead"
4382,"Ameiurus natalis","Yellow Bullhead"
5829,"Ameiurus natalis","Yellow Bullhead"
4704,"Ameiurus natalis","Yellow Bullhead"
260,"Ameiurus natalis","Yellow Bullhead"
2788,"Ameiurus natalis","Yellow Bullhead"
1588,"Ameiurus natalis","Yellow Bullhead"
2631,"Ameiurus natalis","Yellow Bullhead"
2125,"Ameiurus natalis","Yellow Bullhead"
2638,"Ameiurus natalis","Yellow Bullhead"
6963,"Ameiurus natalis","Yellow Bullhead"
5343,"Ameiurus natalis","Yellow Bullhead"
6631,"Ameiurus natalis","Yellow Bullhead"
4697,"Ameiurus natalis","Yellow Bullhead"
279,"Ameiurus natalis","Yellow Bullhead"
7178,"Ameiurus natalis","Yellow Bullhead"
7169,"Ameiurus natalis","Yellow Bullhead"
1219,"Ameiurus natalis","Yellow Bullhead"
7073,"Ameiurus natalis","Yellow Bullhead"
6415,"Ameiurus natalis","Yellow Bullhead"
1954,"Ameiurus natalis","Yellow Bullhead"
5800,"Ameiurus natalis","Yellow Bullhead"
924,"Ameiurus natalis","Yellow Bullhead"
921,"Ameiurus natalis","Yellow Bullhead"
2179,"Ameiurus natalis","Yellow Bullhead"
303,"Ameiurus natalis","Yellow Bullhead"
116,"Ameiurus natalis","Yellow Bullhead"
2435,"Ameiurus natalis","Yellow Bullhead"
5369,"Ameiurus natalis","Yellow Bullhead"
794,"Ameiurus natalis","Yellow Bullhead"
5792,"Ameiurus natalis","Yellow Bullhead"
4519,"Ameiurus natalis","Yellow Bullhead"
6667,"Ameiurus natalis","Yellow Bullhead"
3553,"Ameiurus natalis","Yellow Bullhead"
2897,"Ameiurus natalis","Yellow Bullhead"
4547,"Ameiurus natalis","Yellow Bullhead"
889,"Ameiurus natalis","Yellow Bullhead"
2052,"Ameiurus natalis","Yellow Bullhead"
646,"Ameiurus natalis","Yellow Bullhead"
3359,"Ameiurus natalis","Yellow Bullhead"
502,"Ameiurus natalis","Yellow Bullhead"
6853,"Ameiurus natalis","Yellow Bullhead"
5743,"Ameiurus natalis","Yellow Bullhead"
5963,"Ameiurus natalis","Yellow Bullhead"
323,"Ameiurus natalis","Yellow Bullhead"
6566,"Ameiurus natalis","Yellow Bullhead"
274,"Ameiurus natalis","Yellow Bullhead"
3187,"Ameiurus natalis","Yellow Bullhead"
4273,"Ameiurus natalis","Yellow Bullhead"
5312,"Ameiurus natalis","Yellow Bullhead"
5419,"Ameiurus natalis","Yellow Bullhead"
5166,"Ameiurus natalis","Yellow Bullhead"
5605,"Ameiurus natalis","Yellow Bullhead"
5606,"Ameiurus natalis","Yellow Bullhead"
6975,"Ameiurus natalis","Yellow Bullhead"
7232,"Ameiurus natalis","Yellow Bullhead"
7233,"Ameiurus natalis","Yellow Bullhead"
4604,"Ameiurus natalis","Yellow Bullhead"
4961,"Ameiurus natalis","Yellow Bullhead"
6575,"Ameiurus natalis","Yellow Bullhead"
660,"Ameiurus natalis","Yellow Bullhead"
7249,"Ameiurus natalis","Yellow Bullhead"
2757,"Ameiurus natalis","Yellow Bullhead"
3073,"Ameiurus natalis","Yellow Bullhead"
6151,"Ameiurus natalis","Yellow Bullhead"
6466,"Ameiurus natalis","Yellow Bullhead"
2484,"Ameiurus natalis","Yellow Bullhead"
5908,"Ameiurus natalis","Yellow Bullhead"
2533,"Ameiurus natalis","Yellow Bullhead"
2542,"Ameiurus natalis","Yellow Bullhead"
2538,"Ameiurus natalis","Yellow Bullhead"
2527,"Ameiurus natalis","Yellow Bullhead"
2528,"Ameiurus natalis","Yellow Bullhead"
1718,"Ameiurus natalis","Yellow Bullhead"
1719,"Ameiurus natalis","Yellow Bullhead"
2428,"Ameiurus natalis","Yellow Bullhead"
2427,"Ameiurus natalis","Yellow Bullhead"
2426,"Ameiurus natalis","Yellow Bullhead"
2483,"Ameiurus natalis","Yellow Bullhead"
5439,"Ameiurus natalis","Yellow Bullhead"
6862,"Ameiurus natalis","Yellow Bullhead"
2526,"Ameiurus natalis","Yellow Bullhead"
2524,"Ameiurus natalis","Yellow Bullhead"
1716,"Ameiurus natalis","Yellow Bullhead"
2430,"Ameiurus natalis","Yellow Bullhead"
2525,"Ameiurus natalis","Yellow Bullhead"
2429,"Ameiurus natalis","Yellow Bullhead"
1717,"Ameiurus natalis","Yellow Bullhead"
2423,"Ameiurus natalis","Yellow Bullhead"
2417,"Ameiurus natalis","Yellow Bullhead"
2617,"Ameiurus natalis","Yellow Bullhead"
2416,"Ameiurus natalis","Yellow Bullhead"
2415,"Ameiurus natalis","Yellow Bullhead"
2499,"Ameiurus natalis","Yellow Bullhead"
2660,"Ameiurus natalis","Yellow Bullhead"
7003,"Ameiurus natalis","Yellow Bullhead"
2422,"Ameiurus natalis","Yellow Bullhead"
2421,"Ameiurus natalis","Yellow Bullhead"
2745,"Ameiurus natalis","Yellow Bullhead"
2420,"Ameiurus natalis","Yellow Bullhead"
2419,"Ameiurus natalis","Yellow Bullhead"
2418,"Ameiurus natalis","Yellow Bullhead"
4799,"Ameiurus natalis","Yellow Bullhead"
6083,"Ameiurus natalis","Yellow Bullhead"
2410,"Ameiurus natalis","Yellow Bullhead"
2401,"Ameiurus natalis","Yellow Bullhead"
6424,"Ameiurus natalis","Yellow Bullhead"
2400,"Ameiurus natalis","Yellow Bullhead"
2399,"Ameiurus natalis","Yellow Bullhead"
2060,"Ameiurus natalis","Yellow Bullhead"
2398,"Ameiurus natalis","Yellow Bullhead"
2397,"Ameiurus natalis","Yellow Bullhead"
3036,"Ameiurus natalis","Yellow Bullhead"
5587,"Ameiurus natalis","Yellow Bullhead"
2387,"Ameiurus natalis","Yellow Bullhead"
5059,"Ameiurus natalis","Yellow Bullhead"
5909,"Ameiurus natalis","Yellow Bullhead"
6868,"Ameiurus natalis","Yellow Bullhead"
2386,"Ameiurus natalis","Yellow Bullhead"
2611,"Ameiurus natalis","Yellow Bullhead"
2385,"Ameiurus natalis","Yellow Bullhead"
2678,"Ameiurus natalis","Yellow Bullhead"
4761,"Ameiurus natalis","Yellow Bullhead"
2396,"Ameiurus natalis","Yellow Bullhead"
2389,"Ameiurus natalis","Yellow Bullhead"
2056,"Ameiurus natalis","Yellow Bullhead"
2388,"Ameiurus natalis","Yellow Bullhead"
4937,"Ameiurus natalis","Yellow Bullhead"
2395,"Ameiurus natalis","Yellow Bullhead"
2394,"Ameiurus natalis","Yellow Bullhead"
2393,"Ameiurus natalis","Yellow Bullhead"
2392,"Ameiurus natalis","Yellow Bullhead"
2391,"Ameiurus natalis","Yellow Bullhead"
2390,"Ameiurus natalis","Yellow Bullhead"
2384,"Ameiurus natalis","Yellow Bullhead"
2383,"Ameiurus natalis","Yellow Bullhead"
2382,"Ameiurus natalis","Yellow Bullhead"
2381,"Ameiurus natalis","Yellow Bullhead"
2376,"Ameiurus natalis","Yellow Bullhead"
2614,"Ameiurus natalis","Yellow Bullhead"
6422,"Ameiurus natalis","Yellow Bullhead"
7080,"Ameiurus natalis","Yellow Bullhead"
7296,"Ameiurus natalis","Yellow Bullhead"
2375,"Ameiurus natalis","Yellow Bullhead"
2610,"Ameiurus natalis","Yellow Bullhead"
2487,"Ameiurus natalis","Yellow Bullhead"
4384,"Ameiurus natalis","Yellow Bullhead"
2374,"Ameiurus natalis","Yellow Bullhead"
2373,"Ameiurus natalis","Yellow Bullhead"
2372,"Ameiurus natalis","Yellow Bullhead"
2371,"Ameiurus natalis","Yellow Bullhead"
2370,"Ameiurus natalis","Yellow Bullhead"
2369,"Ameiurus natalis","Yellow Bullhead"
2402,"Ameiurus natalis","Yellow Bullhead"
5156,"Ameiurus natalis","Yellow Bullhead"
2368,"Ameiurus natalis","Yellow Bullhead"
2362,"Ameiurus natalis","Yellow Bullhead"
4800,"Ameiurus natalis","Yellow Bullhead"
2367,"Ameiurus natalis","Yellow Bullhead"
2365,"Ameiurus natalis","Yellow Bullhead"
2364,"Ameiurus natalis","Yellow Bullhead"
2363,"Ameiurus natalis","Yellow Bullhead"
589,"Ameiurus natalis","Yellow Bullhead"
590,"Ameiurus natalis","Yellow Bullhead"
591,"Ameiurus natalis","Yellow Bullhead"
592,"Ameiurus natalis","Yellow Bullhead"
593,"Ameiurus natalis","Yellow Bullhead"
594,"Ameiurus natalis","Yellow Bullhead"
6265,"Ameiurus natalis","Yellow Bullhead"
6795,"Ameiurus natalis","Yellow Bullhead"
6796,"Ameiurus natalis","Yellow Bullhead"
6797,"Ameiurus natalis","Yellow Bullhead"
6798,"Ameiurus natalis","Yellow Bullhead"
4375,"Ameiurus natalis","Yellow Bullhead"
1477,"Ameiurus natalis","Yellow Bullhead"
676,"Ameiurus natalis","Yellow Bullhead"
1937,"Ameiurus natalis","Yellow Bullhead"
4313,"Ameiurus natalis","Yellow Bullhead"
647,"Ameiurus natalis","Yellow Bullhead"
2093,"Ameiurus natalis","Yellow Bullhead"
595,"Ameiurus natalis","Yellow Bullhead"
5463,"Ameiurus natalis","Yellow Bullhead"
1990,"Ameiurus natalis","Yellow Bullhead"
7194,"Ameiurus natalis","Yellow Bullhead"
1025,"Ameiurus natalis","Yellow Bullhead"
6273,"Ameiurus natalis","Yellow Bullhead"
4919,"Ameiurus natalis","Yellow Bullhead"
3014,"Ameiurus natalis","Yellow Bullhead"
6779,"Ameiurus natalis","Yellow Bullhead"
4454,"Ameiurus natalis","Yellow Bullhead"
6034,"Ameiurus natalis","Yellow Bullhead"
2657,"Ameiurus natalis","Yellow Bullhead"
4916,"Ameiurus natalis","Yellow Bullhead"
6806,"Ameiurus natalis","Yellow Bullhead"
6162,"Ameiurus natalis","Yellow Bullhead"
511,"Ameiurus natalis","Yellow Bullhead"
5487,"Ameiurus natalis","Yellow Bullhead"
411,"Ameiurus natalis","Yellow Bullhead"
4591,"Ameiurus natalis","Yellow Bullhead"
6174,"Ameiurus natalis","Yellow Bullhead"
7102,"Ameiurus natalis","Yellow Bullhead"
5337,"Ameiurus natalis","Yellow Bullhead"
3489,"Ameiurus natalis","Yellow Bullhead"
2661,"Ameiurus natalis","Yellow Bullhead"
5393,"Ameiurus natalis","Yellow Bullhead"
3189,"Ameiurus natalis","Yellow Bullhead"
5759,"Ameiurus natalis","Yellow Bullhead"
1019,"Ameiurus natalis","Yellow Bullhead"
6358,"Ameiurus natalis","Yellow Bullhead"
2762,"Ameiurus natalis","Yellow Bullhead"
1026,"Ameiurus natalis","Yellow Bullhead"
4420,"Ameiurus natalis","Yellow Bullhead"
6053,"Ameiurus natalis","Yellow Bullhead"
5215,"Ameiurus natalis","Yellow Bullhead"
5116,"Ameiurus natalis","Yellow Bullhead"
6246,"Ameiurus natalis","Yellow Bullhead"
3465,"Ameiurus natalis","Yellow Bullhead"
4829,"Ameiurus natalis","Yellow Bullhead"
5517,"Ameiurus natalis","Yellow Bullhead"
4549,"Ameiurus natalis","Yellow Bullhead"
2009,"Ameiurus natalis","Yellow Bullhead"
407,"Ameiurus natalis","Yellow Bullhead"
4538,"Ameiurus natalis","Yellow Bullhead"
5338,"Ameiurus natalis","Yellow Bullhead"
5253,"Ameiurus natalis","Yellow Bullhead"
2140,"Ameiurus natalis","Yellow Bullhead"
3493,"Ameiurus natalis","Yellow Bullhead"
3373,"Ameiurus natalis","Yellow Bullhead"
1998,"Ameiurus natalis","Yellow Bullhead"
4281,"Ameiurus natalis","Yellow Bullhead"
3365,"Ameiurus natalis","Yellow Bullhead"
6529,"Ameiurus natalis","Yellow Bullhead"
5359,"Ameiurus natalis","Yellow Bullhead"
5916,"Ameiurus natalis","Yellow Bullhead"
5639,"Ameiurus natalis","Yellow Bullhead"
5819,"Ameiurus natalis","Yellow Bullhead"
3557,"Ameiurus natalis","Yellow Bullhead"
4202,"Ameiurus natalis","Yellow Bullhead"
4541,"Ameiurus natalis","Yellow Bullhead"
6014,"Ameiurus natalis","Yellow Bullhead"
4826,"Ameiurus natalis","Yellow Bullhead"
4914,"Ameiurus natalis","Yellow Bullhead"
5308,"Ameiurus natalis","Yellow Bullhead"
3537,"Ameiurus natalis","Yellow Bullhead"
6152,"Ameiurus natalis","Yellow Bullhead"
2182,"Ameiurus natalis","Yellow Bullhead"
5711,"Ameiurus natalis","Yellow Bullhead"
6093,"Ameiurus natalis","Yellow Bullhead"
4320,"Ameiurus natalis","Yellow Bullhead"
6412,"Ameiurus natalis","Yellow Bullhead"
409,"Ameiurus natalis","Yellow Bullhead"
2358,"Ameiurus natalis","Yellow Bullhead"
2634,"Ameiurus natalis","Yellow Bullhead"
5349,"Ameiurus natalis","Yellow Bullhead"
3435,"Ameiurus natalis","Yellow Bullhead"
6247,"Ameiurus natalis","Yellow Bullhead"
5368,"Ameiurus natalis","Yellow Bullhead"
5414,"Ameiurus natalis","Yellow Bullhead"
3473,"Ameiurus natalis","Yellow Bullhead"
3152,"Ameiurus natalis","Yellow Bullhead"
6325,"Ameiurus natalis","Yellow Bullhead"
6163,"Ameiurus natalis","Yellow Bullhead"
6984,"Ameiurus natalis","Yellow Bullhead"
6978,"Ameiurus natalis","Yellow Bullhead"
4359,"Ameiurus natalis","Yellow Bullhead"
5520,"Ameiurus natalis","Yellow Bullhead"
3536,"Ameiurus natalis","Yellow Bullhead"
4830,"Ameiurus natalis","Yellow Bullhead"
405,"Ameiurus natalis","Yellow Bullhead"
4539,"Ameiurus natalis","Yellow Bullhead"
3398,"Ameiurus natalis","Yellow Bullhead"
6011,"Ameiurus natalis","Yellow Bullhead"
5504,"Ameiurus natalis","Yellow Bullhead"
5608,"Ameiurus natalis","Yellow Bullhead"
4542,"Ameiurus natalis","Yellow Bullhead"
5350,"Ameiurus natalis","Yellow Bullhead"
6443,"Ameiurus natalis","Yellow Bullhead"
6173,"Ameiurus natalis","Yellow Bullhead"
5704,"Ameiurus natalis","Yellow Bullhead"
408,"Ameiurus natalis","Yellow Bullhead"
6634,"Ameiurus natalis","Yellow Bullhead"
6191,"Ameiurus natalis","Yellow Bullhead"
3506,"Ameiurus natalis","Yellow Bullhead"
4532,"Ameiurus natalis","Yellow Bullhead"
6706,"Ameiurus natalis","Yellow Bullhead"
4533,"Ameiurus natalis","Yellow Bullhead"
4886,"Ameiurus natalis","Yellow Bullhead"
6590,"Ameiurus natalis","Yellow Bullhead"
5933,"Ameiurus natalis","Yellow Bullhead"
4396,"Ameiurus natalis","Yellow Bullhead"
6090,"Ameiurus natalis","Yellow Bullhead"
6949,"Ameiurus natalis","Yellow Bullhead"
6948,"Ameiurus natalis","Yellow Bullhead"
5708,"Ameiurus natalis","Yellow Bullhead"
4368,"Ameiurus natalis","Yellow Bullhead"
4674,"Ameiurus natalis","Yellow Bullhead"
4675,"Ameiurus natalis","Yellow Bullhead"
4935,"Ameiurus natalis","Yellow Bullhead"
5105,"Ameiurus natalis","Yellow Bullhead"
5182,"Ameiurus natalis","Yellow Bullhead"
5776,"Ameiurus natalis","Yellow Bullhead"
5927,"Ameiurus natalis","Yellow Bullhead"
5928,"Ameiurus natalis","Yellow Bullhead"
5984,"Ameiurus natalis","Yellow Bullhead"
5986,"Ameiurus natalis","Yellow Bullhead"
6846,"Ameiurus natalis","Yellow Bullhead"
6845,"Ameiurus natalis","Yellow Bullhead"
2511,"Ameiurus natalis","Yellow Bullhead"
3211,"Ameiurus natalis","Yellow Bullhead"
4810,"Ameiurus natalis","Yellow Bullhead"
5139,"Ameiurus natalis","Yellow Bullhead"
5140,"Ameiurus natalis","Yellow Bullhead"
4811,"Ameiurus natalis","Yellow Bullhead"
5091,"Ameiurus natalis","Yellow Bullhead"
2968,"Ameiurus natalis","Yellow Bullhead"
2973,"Ameiurus natalis","Yellow Bullhead"
5137,"Ameiurus natalis","Yellow Bullhead"
2971,"Ameiurus natalis","Yellow Bullhead"
6870,"Ameiurus natalis","Yellow Bullhead"
2975,"Ameiurus natalis","Yellow Bullhead"
7041,"Ameiurus natalis","Yellow Bullhead"
7040,"Ameiurus natalis","Yellow Bullhead"
2869,"Ameiurus natalis","Yellow Bullhead"
1238,"Ameiurus natalis","Yellow Bullhead"
2761,"Ameiurus natalis","Yellow Bullhead"
5658,"Ameiurus natalis","Yellow Bullhead"
6595,"Ameiurus natalis","Yellow Bullhead"
7192,"Ameiurus natalis","Yellow Bullhead"
1006,"Ameiurus natalis","Yellow Bullhead"
4958,"Ameiurus natalis","Yellow Bullhead"
2805,"Ameiurus natalis","Yellow Bullhead"
5249,"Ameiurus natalis","Yellow Bullhead"
5128,"Ameiurus natalis","Yellow Bullhead"
6438,"Ameiurus natalis","Yellow Bullhead"
6603,"Ameiurus natalis","Yellow Bullhead"
6177,"Ameiurus natalis","Yellow Bullhead"
6441,"Ameiurus natalis","Yellow Bullhead"
5072,"Ameiurus natalis","Yellow Bullhead"
6365,"Ameiurus natalis","Yellow Bullhead"
514,"Ameiurus natalis","Yellow Bullhead"
1278,"Ameiurus natalis","Yellow Bullhead"
6499,"Ameiurus natalis","Yellow Bullhead"
648,"Ameiurus natalis","Yellow Bullhead"
512,"Ameiurus natalis","Yellow Bullhead"
286,"Ameiurus natalis","Yellow Bullhead"
364,"Ameiurus natalis","Yellow Bullhead"
893,"Ameiurus natalis","Yellow Bullhead"
6003,"Ameiurus natalis","Yellow Bullhead"
4920,"Ameiurus natalis","Yellow Bullhead"
2636,"Ameiurus natalis","Yellow Bullhead"
6124,"Ameiurus natalis","Yellow Bullhead"
2626,"Ameiurus natalis","Yellow Bullhead"
2192,"Ameiurus natalis","Yellow Bullhead"
1218,"Ameiurus natalis","Yellow Bullhead"
6122,"Ameiurus natalis","Yellow Bullhead"
2808,"Ameiurus natalis","Yellow Bullhead"
5180,"Ameiurus natalis","Yellow Bullhead"
4883,"Ameiurus natalis","Yellow Bullhead"
1085,"Ameiurus natalis","Yellow Bullhead"
2997,"Ameiurus natalis","Yellow Bullhead"
762,"Ameiurus natalis","Yellow Bullhead"
7155,"Ameiurus natalis","Yellow Bullhead"
6214,"Ameiurus natalis","Yellow Bullhead"
6215,"Ameiurus natalis","Yellow Bullhead"
5989,"Ameiurus natalis","Yellow Bullhead"
1044,"Ameiurus natalis","Yellow Bullhead"
6549,"Ameiurus natalis","Yellow Bullhead"
6098,"Ameiurus natalis","Yellow Bullhead"
7299,"Ameiurus natalis","Yellow Bullhead"
6682,"Ameiurus natalis","Yellow Bullhead"
657,"Ameiurus natalis","Yellow Bullhead"
495,"Ameiurus natalis","Yellow Bullhead"
4978,"Ameiurus natalis","Yellow Bullhead"
6319,"Ameiurus natalis","Yellow Bullhead"
596,"Ameiurus natalis","Yellow Bullhead"
1011,"Ameiurus natalis","Yellow Bullhead"
597,"Ameiurus natalis","Yellow Bullhead"
780,"Ameiurus natalis","Yellow Bullhead"
781,"Ameiurus natalis","Yellow Bullhead"
782,"Ameiurus natalis","Yellow Bullhead"
5486,"Ameiurus natalis","Yellow Bullhead"
4544,"Ameiurus natalis","Yellow Bullhead"
4363,"Ameiurus natalis","Yellow Bullhead"
2726,"Ameiurus natalis","Yellow Bullhead"
7201,"Ameiurus natalis","Yellow Bullhead"
4458,"Ameiurus natalis","Yellow Bullhead"
4457,"Ameiurus natalis","Yellow Bullhead"
4456,"Ameiurus natalis","Yellow Bullhead"
6042,"Ameiurus natalis","Yellow Bullhead"
6041,"Ameiurus natalis","Yellow Bullhead"
6737,"Ameiurus natalis","Yellow Bullhead"
6738,"Ameiurus natalis","Yellow Bullhead"
5196,"Ameiurus natalis","Yellow Bullhead"
5905,"Ameiurus natalis","Yellow Bullhead"
5789,"Ameiurus natalis","Yellow Bullhead"
4815,"Ameiurus natalis","Yellow Bullhead"
4583,"Ameiurus natalis","Yellow Bullhead"
4582,"Ameiurus natalis","Yellow Bullhead"
4287,"Ameiurus natalis","Yellow Bullhead"
6685,"Ameiurus natalis","Yellow Bullhead"
6704,"Ameiurus natalis","Yellow Bullhead"
7087,"Ameiurus natalis","Yellow Bullhead"
7084,"Ameiurus natalis","Yellow Bullhead"
7085,"Ameiurus natalis","Yellow Bullhead"
5162,"Ameiurus natalis","Yellow Bullhead"
4770,"Ameiurus natalis","Yellow Bullhead"
6626,"Ameiurus natalis","Yellow Bullhead"
6625,"Ameiurus natalis","Yellow Bullhead"
6817,"Ameiurus natalis","Yellow Bullhead"
6760,"Ameiurus natalis","Yellow Bullhead"
6455,"Ameiurus natalis","Yellow Bullhead"
5160,"Ameiurus natalis","Yellow Bullhead"
7273,"Ameiurus natalis","Yellow Bullhead"
6103,"Ameiurus natalis","Yellow Bullhead"
6236,"Ameiurus natalis","Yellow Bullhead"
6748,"Ameiurus natalis","Yellow Bullhead"
6203,"Ameiurus natalis","Yellow Bullhead"
827,"Ameiurus natalis","Yellow Bullhead"
479,"Ameiurus natalis","Yellow Bullhead"
598,"Ameiurus natalis","Yellow Bullhead"
5795,"Ameiurus natalis","Yellow Bullhead"
3091,"Ameiurus natalis","Yellow Bullhead"
951,"Ameiurus natalis","Yellow Bullhead"
975,"Ameiurus natalis","Yellow Bullhead"
1023,"Ameiurus natalis","Yellow Bullhead"
1301,"Ameiurus natalis","Yellow Bullhead"
2748,"Ameiurus natalis","Yellow Bullhead"
1264,"Ameiurus natalis","Yellow Bullhead"
960,"Ameiurus natalis","Yellow Bullhead"
977,"Ameiurus natalis","Yellow Bullhead"
982,"Ameiurus natalis","Yellow Bullhead"
976,"Ameiurus natalis","Yellow Bullhead"
952,"Ameiurus natalis","Yellow Bullhead"
1267,"Ameiurus natalis","Yellow Bullhead"
2951,"Ameiurus natalis","Yellow Bullhead"
981,"Ameiurus natalis","Yellow Bullhead"
1256,"Ameiurus natalis","Yellow Bullhead"
1255,"Ameiurus natalis","Yellow Bullhead"
970,"Ameiurus natalis","Yellow Bullhead"
969,"Ameiurus natalis","Yellow Bullhead"
2771,"Ameiurus natalis","Yellow Bullhead"
959,"Ameiurus natalis","Yellow Bullhead"
1000,"Ameiurus natalis","Yellow Bullhead"
1285,"Ameiurus natalis","Yellow Bullhead"
1299,"Ameiurus natalis","Yellow Bullhead"
961,"Ameiurus natalis","Yellow Bullhead"
1274,"Ameiurus natalis","Yellow Bullhead"
949,"Ameiurus natalis","Yellow Bullhead"
950,"Ameiurus natalis","Yellow Bullhead"
1770,"Ameiurus natalis","Yellow Bullhead"
978,"Ameiurus natalis","Yellow Bullhead"
979,"Ameiurus natalis","Yellow Bullhead"
954,"Ameiurus natalis","Yellow Bullhead"
955,"Ameiurus natalis","Yellow Bullhead"
3156,"Ameiurus natalis","Yellow Bullhead"
966,"Ameiurus natalis","Yellow Bullhead"
1079,"Ameiurus natalis","Yellow Bullhead"
3453,"Ameiurus natalis","Yellow Bullhead"
967,"Ameiurus natalis","Yellow Bullhead"
965,"Ameiurus natalis","Yellow Bullhead"
1288,"Ameiurus natalis","Yellow Bullhead"
1265,"Ameiurus natalis","Yellow Bullhead"
983,"Ameiurus natalis","Yellow Bullhead"
957,"Ameiurus natalis","Yellow Bullhead"
1748,"Ameiurus natalis","Yellow Bullhead"
1359,"Ameiurus natalis","Yellow Bullhead"
2629,"Ameiurus natalis","Yellow Bullhead"
2759,"Ameiurus natalis","Yellow Bullhead"
956,"Ameiurus natalis","Yellow Bullhead"
1280,"Ameiurus natalis","Yellow Bullhead"
1279,"Ameiurus natalis","Yellow Bullhead"
1013,"Ameiurus natalis","Yellow Bullhead"
997,"Ameiurus natalis","Yellow Bullhead"
996,"Ameiurus natalis","Yellow Bullhead"
1586,"Ameiurus natalis","Yellow Bullhead"
